"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lesotho","LSO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.64155006408691","4.5265097618103","4.8665599822998","4.23424005508423","","","","","","","","","10.0969400405884","6.42841005325317","7.08858013153076","","","7.21663999557495","6.20228004455566","","","","8.57703018188477","7.02543020248413","8.64097023010254","","11.3640098571777","","12.4993495941162","10.09155","9.36505","10.10045","13.21957","11.10901","12.07966","11.27128","","12.0835","","","","","","","","","","6.51166","",
"Late-demographic dividend","LTE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76492023468018","4.84371995925903","5.44955015182495","6.1160101890564","","","5.84038","5.79253","5.10851","5.16916","4.87319","4.82055","4.59055","4.83454","5.57741","5.29903","5.12027","4.76683","4.61284","4.48818","4.21723","4.00847","","","",
"Luxembourg","LUX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.22194004058838","2.7578399181366","2.64748001098633","2.71658992767334","","3.30646991729736","3.49154996871948","3.56803011894226","4.19157981872559","4.25287008285522","4.39701986312866","4.52835988998413","5.09598016738892","3.20664000511169","","","3.66076993942261","3.94400000572205","3.87762999534607","3.74053001403809","","","","","","3.53449010848999","3.33611011505127","","","","","3.5558","","","","","","","","","","","4.09041","","4.00789","3.95519","","","","",
"Latvia","LVA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26215982437134","5.51468992233276","5.80067014694214","5.53982019424438","5.28829","5.45489","5.60876","5.06729","4.85505","","4.71155","4.65622","5.40538","5.57353","5.08098","4.937","6.59439","6.98544","5.28294","5.33721","4.71957","","","",
"Macao SAR, China","MAC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37756991386414","3.36597990989685","3.34087","2.73402","2.862","2.79764","2.24564","2.29065","2.20639","2.05452","2.20792","2.54647","2.6295","2.68519","3.33736","2.04986","2.03206","2.9817","3.0831","2.71071","","",
"St. Martin (French part)","MAF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.67168998718262","4.27548980712891","5.21270990371704","6.0271201133728","6.08424997329712","6.20182991027832","6.31548023223877","5.10485982894897","5.68926000595093","6.12268018722534","6.17467021942139","5.19013023376465","5.10216999053955","5.25928020477295","5.16213989257813","4.57781982421875","4.7573299407959","4.51048994064331","4.30316019058228","","4.82496976852417","","4.73480987548828","","","5.11554002761841","5.14016008377075","","","","","","","","","5.34215","5.26064","","","","","","","","","","",
"Monaco","MCO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.902970016002655","0.979680001735687","","","0.930719971656799","","","1.08534002304077","1.10291004180908","1.23599004745483","1.23107004165649","1.21391999721527","1.27357","","","","1.26193","","","","","1.35432","1.31735","1.58989","1.78002","1.33441","1.02196","","1.37103","1.46121","","",
"Moldova","MDA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.89663982391357","","","4.6625599861145","4.48639","4.84685","5.49791","5.4249","6.77109","7.16273","7.49893","8.29343","8.23733","9.50976","9.11211","8.5597","8.34896","","7.46454","","6.66131","6.68377","","",
"Madagascar","MDG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","3.21737003326416","2.71114993095398","2.67375993728638","2.51668000221252","3.25500988960266","5.05394983291626","","3.97032999992371","4.32025003433228","3.81277990341187","3.1506199836731","2.65447998046875","2.92933011054993","2.75618004798889","","","","","","","","2.1401801109314","","","","1.84964001178741","1.87065005302429","2.76754999160767","2.91135","3.25033","2.71621","3.03949","3.2643","3.84817","3.28253","3.36988","2.91041","3.17751","","2.78112","2.73217","2.08231","2.79384","","","","","",
"Maldives","MDV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.79186","5.32407","4.6616","5.01684","4.64524","4.41788","4.47029","5.77493","4.11747","3.5066","3.76038","3.80012","3.47046","4.36655","4.06728","","","",
"Middle East & North Africa","MEA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28201007843018","2.32498002052307","2.54800009727478","3.00501990318298","","3.64708995819092","3.69255995750427","","","3.36528992652893","3.53536009788513","3.99244","4.24104","4.45496","5.07258","4.72671","4.84569","4.69992","4.69051","4.82007","5.18794","5.15922","5.10565","5.1031","4.69605","5.26062","5.23524","4.91005","","","",
"Marshall Islands","MHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5390396118164","","","8.66987","12.23999","","","","","","","","","","","","","","","","",
"Middle income","MIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73344993591309","4.63056993484497","4.52628993988037","4.27123022079468","4.30311012268066","","","","","","3.30015","","","","","","","","","","","","","","","","","",
"Mali","MLI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","3.55959010124207","","3.47065997123718","3.44794011116028","3.27885007858276","","","","2.43536996841431","","","","","","","","","","","","2.64959001541138","2.23183989524841","2.97156","2.65845","2.89623","3.8056","3.85922","3.52218","","","3.42028","3.87281","3.34389","3.75423","3.47949","3.2828","3.64819","3.80152","3.09604","","","",
"Malta","MLT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","6.15196990966797","5.54999017715454","5.269700050354","4.4931001663208","4.42221021652222","3.83189010620117","3.89760994911194","3.34882998466492","3.15364003181458","","2.86532998085022","2.85407996177673","3.31469011306763","3.07872009277344","3.24833989143372","3.10572004318237","3.16531991958618","3.33823990821838","3.58874011039734","3.83141994476318","3.92030000686646","4.31409978866577","","","","","","4.27743005752563","","","","3.94924","","4.46076","","","5.98135","5.57061","5.17037","6.45489","7.7932","6.52226","7.8786","7.2503","5.27713","","","","",
"Myanmar","MMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","2.86509990692139","3.27380990982056","","1.98739004135132","1.72618997097015","1.63782000541687","1.64365994930267","","","","","","","","","","","","","","","","","1.20247995853424","","","","","","","","","","","","","","","","0.78744","","","","","","2.16463","","",
"Middle East & North Africa (excluding high income)","MNA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.948970079422","5.49302005767822","5.14565992355347","5.55037","","7.21078","","4.32573","","","4.69013","","5.14485","4.6451","4.60903","5.19521","4.94077","4.71485","4.17699","5.18061","4.08578","","",
"Northern Mariana Islands","MNP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.05193996429443","3.13106989860535","","","","","3.71592","4.43013","4.27427","","","","","","6.07551","6.48009","","","","","","",
"Mauritania","MRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34372997283936","","2.43288993835449","","2.8395","3.05538","3.10349","2.51687","","2.52458","","3.55225","","3.60428","3.05215","2.7758","2.93739","","","2.63107","","","",
"Mauritius","MUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","4.4223198890686","5.54267978668213","","","5.03283977508545","4.58451986312866","4.43510007858276","4.06971979141235","3.94651007652283","3.46900010108948","3.04456996917725","3.1183500289917","3.50096011161804","3.15707993507385","3.50989007949829","","","","","","","","3.9397599697113","3.81526","3.16975","3.11292","4.48438","4.472","4.20155","3.81811","3.1854","3.06307","3.04731","3.55147","3.33207","3.4182","3.61579","4.91695","4.88667","5.0136","5.02313","4.83201","",
"Malawi","MWI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.40478992462158","3.38339996337891","3.33149003982544","3.08709001541138","2.70378994941711","2.42231011390686","","","","","","","","","","3.19866991043091","3.52507996559143","3.17143988609314","3.17635011672974","3.27053999900818","","","","","4.00885009765625","5.38125991821289","","","4.99490976333618","5.24797","4.50898","","3.21566","","","","","","","3.5398","4.15262","","5.41617","4.83984","5.60866","4.74857","4.03133","","",
"Malaysia","MYS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.55094003677368","","","","","","","","5.08760976791382","5.72619009017944","6.69696998596191","7.03278017044067","","5.66629981994629","6.1111102104187","7.24336004257202","6.32600021362305","","","","","5.11146020889282","4.65466022491455","4.70530986785889","4.34256982803345","4.91386985778809","4.62037992477417","","5.68674993515015","5.97161","7.48447","7.65795","7.50288","5.92388","","4.48577","4.37254","3.95853","5.97418","4.96645","5.76294","5.73903","5.4812","5.21264","4.97274","4.82401","4.74071","","",
"North America","NAC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.0522700548172","","","","","","","","","","","","","","","","","","","2.9370698928833","3.25805997848511","3.23892998695374","2.83890008926392","2.8086199760437","2.85214996337891","2.59498000144959","","","3.22863006591797","3.18947","2.86725","3.06366","2.40162","","","3.33406","4.02097","3.67932","4.54626","3.73334","4.20717","4.32764","4.91844","6.72771","6.01732","4.08372","3.54273","","",
"Nigeria","NGA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","3.21017003059387","3.0636899471283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.03858995437622","2.49202990531921","","","","","","","","2.82277989387512","3.26240992546082","","3.79268002510071","","5.97889995574951","","","5.35174989700317","","","","","2.98497009277344","","","","","","2.22585010528564","2.92365002632141","3.0016","","2.39101","2.42201","","","","","","","4.48423","","","","4.08329","4.12553","4.11264","4.34879","","",
"Netherlands","NLD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","6.30157995223999","6.41000986099243","6.40017986297607","5.91847991943359","6.417799949646","6.45403003692627","6.39388990402222","6.26243019104004","6.26436996459961","6.16906976699829","5.96897983551025","5.82369995117188","5.768630027771","5.57189989089966","5.1559100151062","5.54363012313843","5.6334400177002","5.97417020797729","5.54219007492065","","5.29638004302979","5.22838020324707","","4.81809997558594","4.72352981567383","4.63807010650635","4.54243993759155","","4.5986499786377","4.55720996856689","4.6255","4.75077","4.87039","5.10149","5.11464","5.15879","5.09047","4.93376","5.09227","5.49579","5.48909","5.46304","5.41022","5.52656","5.4589","5.34816","5.4796","","","",
"Norway","NOR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.90405988693237","5.89171981811523","5.67365980148315","5.55022001266479","6.16359996795654","5.97280979156494","6.44434976577759","","5.78014993667603","5.54364013671875","5.6788501739502","5.64629983901978","5.42936992645264","5.25567007064819","5.53983020782471","5.78807020187378","5.86597013473511","6.29986000061035","6.31037998199463","6.37321996688843","6.63613986968994","7.67664003372192","7.83043003082275","7.69578981399536","7.13815021514893","7.30354022979736","7.36069011688232","6.96642017364502","6.46468","6.82941","7.44132","7.4198","7.30252","6.86868","6.38566","6.53203","6.28108","7.09544","6.74046","6.44743","7.36425","7.47476","7.68074","7.55247","7.9761","","","",
"Nepal","NPL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89287996292114","2.89331007003784","2.97515","3.70838","3.15284","3.11435","3.17194","3.36464","3.60536","3.51721","3.80517","4.66376","3.63172","3.84262","3.76117","3.47465","3.99302","3.70359","4.44099","5.08265","5.16365","",
"Nauru","NRU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.16107","","","","","4.91103","","","","","","","","","","","","",
"New Zealand","NZL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.63086986541748","4.6656699180603","5.12042999267578","5.39879989624023","4.44584989547729","4.51216983795166","4.50026988983154","4.24993991851807","4.48644018173218","4.4990701675415","","4.00171995162964","3.50777006149292","3.43031001091003","3.92105007171631","4.39509010314941","4.79093980789185","","","","","5.94329977035522","5.74218988418579","6.38371992111206","6.15727996826172","","6.63614988327026","","6.56055","6.40699","6.43753","6.51203","6.279","5.95283","5.91594","5.50635","6.28117","7.00241","6.93655","7.15268","6.70208","6.34647","6.33634","6.4278","","","",
"OECD members","OED","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79282999038696","3.65626001358032","3.38988995552063","2.97824001312256","2.83892011642456","2.98794007301331","3.12258005142212","3.50821995735168","3.4444899559021","3.41325998306274","3.18452000617981","3.3568000793457","4.11233997344971","4.00594997406006","3.20024","4.02031","4.32507","3.89697","4.02838","3.51722","3.85934","","","4.18775","","","","4.97011","","","","6.84919","","",
"Other small states","OSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.65428996086121","1.57825994491577","1.85125005245209","1.89805996417999","2.00855994224548","2.21635007858276","2.12237000465393","2.20418000221252","2.1970100402832","2.12882995605469","1.96951997280121","2.01366996765137","1.99576997756958","2.06984996795654","2.43543004989624","2.67812991142273","2.97745990753174","","2.36382007598877","2.51680994033813","2.56676006317139","2.55940008163452","2.39867997169495","2.60599994659424","2.81679010391235","2.81057000160217","3.02230000495911","","2.61149001121521","1.83782","","","","1.94841","2.25436","2.62638","2.63527","2.74623","2.59078","2.28687","2.22175","2.13628","2.49344","2.46593","2.65002","3.00292","2.89952","","",
"Panama","PAN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.04328012466431","3.35391998291016","3.9828200340271","3.48574995994568","3.81979990005493","4.15451002120972","4.31272983551025","4.28096008300781","3.60597991943359","3.64254999160767","3.53567004203796","3.43179988861084","3.41850996017456","3.55090999603271","3.46870994567871","3.52146005630493","3.34574007987976","3.87012004852295","","","","","","","3.47054004669189","3.94780993461609","4.09431982040405","3.84711003303528","","4.56723022460938","4.75969","4.10588","4.19164","4.1687","3.57866","","","","3.50229","","","3.15901","","","","","","","","",
"Peru","PER","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","3.39172005653381","","","","","","","","","","","","","","","","","","","","","","","3.11879992485046","","3.27817988395691","3.44133996963501","3.22803","3.03712","2.82057","2.9378","2.95787","2.83903","2.65281","2.6294","2.86775","3.13994","2.8673","2.6635","2.92276","3.2966","3.69064","3.9668","3.81827","3.92396","","",
"Philippines","PHL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","1.7177300453186","","2.07492995262146","1.68606996536255","","","1.7262099981308","","","","","","","","","3.04225993156433","3.36286997795105","3.51715993881226","3.81449007987976","","3.26766","3.02662","2.99708","3.0447","2.56797","2.42629","2.53381","2.59534","2.69298","2.65295","","","","","","","","","","",
"Palau","PLW","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10317","7.78048","7.57931","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.24715995788574","","","","","7.38970994949341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.89144992828369","4.1879301071167","4.1827597618103","","4.33500003814697","6.26673984527588","","4.95043992996216","4.60028982162476","4.99362","5.32975","5.39797","5.33218","5.35574","5.42609","5.20573","4.86834","5.04044","4.9891","5.06843","4.82012","4.81181","4.94011","4.90918","4.81766","4.63931","","","",
"Pre-demographic dividend","PRE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.2505202293396","7.21458005905151","6.47992992401123","7.28690004348755","6.22974014282227","7.14049005508423","6.38756990432739","6.68102979660034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.48108","6.07266","","","","","",
"Korea, Dem. People’s Rep.","PRK","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","1.63374996185303","1.93517005443573","3.0621600151062","3.07842993736267","","2.90019011497498","2.69903993606567","3.06713008880615","3.18544006347656","3.32876992225647","3.23249006271362","3.14223003387451","3.26217007637024","3.04894995689392","3.15767002105713","3.38719010353088","3.47490000724792","3.56937003135681","4.07093000411987","4.33703994750977","4.84046983718872","4.67083978652954","4.61286020278931","5.06512022018433","","","5.04535007476807","5.16177","5.33506","5.25588","5.27827","5.0423","5.07076","4.90802","4.92191","4.70213","5.56214","5.40289","5.12129","4.9464","5.27787","5.12325","4.88294","","","","",
"Paraguay","PRY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.10519003868103","2.26543998718262","","","","","","","","","","","","","","1.39584994316101","","","","","1.04070997238159","","","","","","","","4.19833993911743","4.23087978363037","4.23021","3.83357","3.40773","3.38276","2.8699","","","2.73951","","","2.77294","3.69728","3.66754","","","","3.43834","","","",
"West Bank and Gaza","PSE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.72547","5.7027","5.13268","5.3025","","5.14136","5.71773","5.25234","","",
"Pacific island small states","PSS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.00027990341187","2.69144010543823","2.86783003807068","","","1.74697005748749","1.97005999088287","2.77696990966797","","","","","","","","","","","","","","","","","","","","3.57767009735107","4.34530019760132","3.72598","3.20019","3.84656","3.37394","3.46259","3.97188","","","4.22755","3.41315","4.53966","4.01224","3.50744","4.07384","3.60535","","","2.86383","","",
"Romania","ROU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.21977996826172","","","","2.85443","3.24046","3.4959","3.42195","3.25867","3.45668","4.25387","4.11774","4.11079","4.03672","3.49538","3.05943","2.9541","","3.12642","3.10676","","","","",
"Russian Federation","RUS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93979","3.10602","3.83502","3.67854","3.54787","3.77193","3.86626","","4.10175","","","","3.78973","3.75621","4.00528","3.8334","3.74321","","","",
"Rwanda","RWA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","2.15020990371704","2.23247003555298","2.44127988815308","2.66633009910584","4.39297008514404","","","","","","3.50577998161316","3.33534002304077","3.7466299533844","","","","","","","","","","4.57848978042603","4.09511","5.66607","","","","","","4.24104","3.73257","","4.88575","4.65048","4.63765","4.94894","4.30547","3.75146","3.53979","3.2057","3.11334","",
"South Asia","SAS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","3.89024996757507","4.14254999160767","5.97797012329102","6.10957002639771","","6.25535011291504","","","","","5.77945995330811","5.14462995529175","5.99928998947144","6.34382009506226","5.69247007369995","4.94374990463257","4.37707996368408","8.28131008148193","7.07226991653442","5.90982","7.71887","7.63689","7.10509","6.27747","5.43092","5.89117","","5.13781","","","","","","","","","","","",
"Sudan","SDN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01218","","1.42644","","1.6299","1.56307","1.96302","","2.20143","2.21868","","","","","","","","","","",
"Senegal","SEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.52794003486633","2.48935008049011","2.49412","2.60249","2.67932","2.77211","3.04488","4.05773","3.76968","","3.98679","4.87013","5.18252","4.87895","4.73316","5.6725","5.72021","5.45638","5.12751","4.81492","","",
"Singapore","SGP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.11150002479553","2.8698399066925","2.49023008346558","2.39011001586914","2.4417200088501","2.69252991676331","2.45105004310608","2.29135990142822","2.2496600151062","2.56030011177063","2.58428001403809","3.26854991912842","3.949049949646","","","","","3.65583992004395","","","","","","","","","","","","3.32136","3.55138","3.90063","4.00778","3.67701","3.21966","2.86787","2.96336","2.77936","3.03184","3.10836","3.07419","3.10851","2.89769","","","","","","",
"Solomon Islands","SLB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.40000009536743","","","","","","","","","","","","","","","","","","","","2.75381994247437","","","","","","","2.24870991706848","","","","","","","","","9.87995","8.79999","8.97326","9.86063","","","","","","","","","",
"Sierra Leone","SLE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94937","3.43272","3.54528","3.26061","3.10713","2.79698","","2.55851","2.41317","2.77814","2.58864","2.6689","2.87204","2.37981","2.66292","","3.06023","4.63577","","",
"El Salvador","SLV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","0.904510021209717","","","","","","","","","","","","","","","","","","","","","","","2.54725003242493","2.56260991096497","2.83868","","3.24284","3.13467","","3.17785","3.49298","3.60985","4.45811","4.6595","4.04808","3.89854","3.71244","3.80384","3.82545","3.95582","3.86991","3.75133","","",
"San Marino","SMR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","2.67094993591309","","","","","","2.73792004585266","2.79700994491577","","2.08563995361328","","","","","","2.17574000358582","2.37777996063232","2.66321992874146","2.589359998703","2.44975996017456","2.28958988189697","2.28577995300293","","","","","","","","","","","","","","2.30937","2.38373","","","","","","3.04131","","",
"Somalia","SOM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","1.18468999862671","1.27727997303009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
